repo_name,owner_name,full_name,owner_type,description,topics,created_at,size_kb,default_branch,default_branch_commit_sha,forks,stargazers,subscribers,license_key,license_name,license_spdx_id,license_url,language,c_ratio,cpp_ratio,makefile_ratio,cmake_ratio,starlark_ratio,meson_ratio,ninja_ratio,qmake_ratio,c_cpp_ratio,build_lang_ratio,total_lang_kb,html_url,git_url,ssh_url,clone_url,zip_default_branch_url,homepage
LearnOpenGL,JoeyDeVries,JoeyDeVries/LearnOpenGL,User,Code repository of all OpenGL chapters from the book and its accompanying website https://learnopengl.com,,2015-03-23T14:21:27Z,204676,master,a545a703f95893258d16dbe32f5ccbb6400fd213,2821,11194,256,other,Other,NOASSERTION,,C++,0.4493467836416642,0.5224847903239316,0.0,0.0020328341310277393,0.0,0.0,0.0,0.0,0.9718315739655957,0.0020328341310277393,7742.0390625,https://github.com/JoeyDeVries/LearnOpenGL,git://github.com/JoeyDeVries/LearnOpenGL.git,git@github.com:JoeyDeVries/LearnOpenGL.git,https://github.com/JoeyDeVries/LearnOpenGL.git,https://github.com/JoeyDeVries/LearnOpenGL/archive/refs/heads/master.zip,https://learnopengl.com
openvpn,OpenVPN,OpenVPN/openvpn,Organization,OpenVPN  is  an open source VPN daemon,"security,vpn",2012-04-26T20:42:48Z,23393,master,115058d2d586ad19956d7ee119ca438b1c5a985a,3031,11176,438,other,Other,NOASSERTION,,C,0.9473809485182155,0.0,0.007006695668095106,0.011262813663890904,0.0,0.0,0.0,0.0,0.9473809485182155,0.01826950933198601,4213.603515625,https://github.com/OpenVPN/openvpn,git://github.com/OpenVPN/openvpn.git,git@github.com:OpenVPN/openvpn.git,https://github.com/OpenVPN/openvpn.git,https://github.com/OpenVPN/openvpn/archive/refs/heads/master.zip,http://openvpn.net
FreeRDP,FreeRDP,FreeRDP/FreeRDP,Organization,FreeRDP is a free remote desktop protocol library and clients,"android,c,freerdp,library,rdp,rdp-client,rdp-connection,remote-desktop,sdl,wayland-client,x11",2011-06-30T19:14:15Z,66522,master,6e24bdd817f6aeae8d2a0e0d19606934e9588b2d,14907,11162,384,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C,0.8733240477334847,0.034590768732298674,0.0001226680524439379,0.03177695622849064,0.0,0.0,0.0,0.0,0.9079148164657833,0.031899624280934576,19265.662109375,https://github.com/FreeRDP/FreeRDP,git://github.com/FreeRDP/FreeRDP.git,git@github.com:FreeRDP/FreeRDP.git,https://github.com/FreeRDP/FreeRDP.git,https://github.com/FreeRDP/FreeRDP/archive/refs/heads/master.zip,http://www.freerdp.com/
zephyr,zephyrproject-rtos,zephyrproject-rtos/zephyr,Organization,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.","bluetooth,bluetooth-le,embedded,embedded-c,iot,mcu,microcontroller,real-time,rtos,zephyr,zephyr-rtos,zephyros",2016-05-26T17:54:19Z,705230,main,fc2567939b309ae932cc8fd1bd0a7f55ccd2df96,6772,11135,410,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C,0.9086318876871203,0.003476242659598266,6.720393410890359e-05,0.027940466400226082,0.0,0.0,0.0,0.0,0.9121081303467186,0.028007670334334985,87275.1640625,https://github.com/zephyrproject-rtos/zephyr,git://github.com/zephyrproject-rtos/zephyr.git,git@github.com:zephyrproject-rtos/zephyr.git,https://github.com/zephyrproject-rtos/zephyr.git,https://github.com/zephyrproject-rtos/zephyr/archive/refs/heads/main.zip,https://docs.zephyrproject.org
assimp,assimp,assimp/assimp,Organization,The official Open-Asset-Importer-Library Repository. Loads 40+ 3D-file-formats into one unified and clean data structure. ,"3mf,android,asset-pipeline,assets,assimp,c-plus-plus,collada,dae,fbx,fbx-exporter,game-development,gamedev-tool,gamedevelopment,gltf,gltf2,ifc,patreon,python,stl",2010-05-05T12:53:45Z,291342,master,7bd54e360450d2fbff5fe7e3a97ccfe6fdb04570,2939,11133,310,other,Other,NOASSERTION,,C++,0.10556112794235804,0.697376823188772,0.0002276548835048929,0.01896092025087576,0.0010790582823934794,0.0,0.0,0.0,0.8029379511311301,0.020267633416774133,24918.646484375,https://github.com/assimp/assimp,git://github.com/assimp/assimp.git,git@github.com:assimp/assimp.git,https://github.com/assimp/assimp.git,https://github.com/assimp/assimp/archive/refs/heads/master.zip,https://www.assimp.org
openalpr,openalpr,openalpr/openalpr,Organization,Automatic License Plate Recognition library,,2013-11-09T15:26:01Z,5744,master,736ab0e608cf9b20d92f36a873bb1152240daa98,2499,11075,525,agpl-3.0,GNU Affero General Public License v3.0,AGPL-3.0,https://api.github.com/licenses/agpl-3.0,C++,0.14670243018236898,0.7808089844523861,0.001192160520884843,0.010107040961652755,0.0,0.0,0.0,0.0,0.9275114146347551,0.011299201482537598,2504.15234375,https://github.com/openalpr/openalpr,git://github.com/openalpr/openalpr.git,git@github.com:openalpr/openalpr.git,https://github.com/openalpr/openalpr.git,https://github.com/openalpr/openalpr/archive/refs/heads/master.zip,http://www.openalpr.com
darwin-xnu,apple,apple/darwin-xnu,Organization,Legacy mirror of Darwin Kernel. Replaced by https://github.com/apple-oss-distributions/xnu,kernel,2017-06-02T21:33:51Z,81924,main,2ff845c2e033bd0ff64b5b6aa6063a1f8f65aa32,1653,11034,566,other,Other,NOASSERTION,,C,0.8259736025995609,0.08677915904637819,0.005654474221379439,0.0,0.0,0.0,0.0,0.0,0.912752761645939,0.005654474221379439,59990.0009765625,https://github.com/apple/darwin-xnu,git://github.com/apple/darwin-xnu.git,git@github.com:apple/darwin-xnu.git,https://github.com/apple/darwin-xnu.git,https://github.com/apple/darwin-xnu/archive/refs/heads/main.zip,https://opensource.apple.com/
mysql-server,mysql,mysql/mysql-server,Organization,"MySQL Server, the world's most popular open source database, and MySQL Cluster, a real-time, open source transactional database.",,2014-09-26T09:31:03Z,4570646,trunk,61a3a1d8ef15512396b4c2af46e922a19bf2b174,3936,10991,562,other,Other,NOASSERTION,,C++,0.08542456499810894,0.8250466306376121,0.0035920668141287996,0.007045038519136132,0.0018033576548806252,0.0,0.0,0.0,0.910471195635721,0.012440462988145556,320065.396484375,https://github.com/mysql/mysql-server,git://github.com/mysql/mysql-server.git,git@github.com:mysql/mysql-server.git,https://github.com/mysql/mysql-server.git,https://github.com/mysql/mysql-server/archive/refs/heads/trunk.zip,http://www.mysql.com/
cJSON,DaveGamble,DaveGamble/cJSON,User,Ultralightweight JSON parser in ANSI C,,2016-03-19T18:22:54Z,2572,master,12c4bf1986c288950a3d06da757109a6aa1ece38,3234,10986,283,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.8019775639102511,0.0,0.015435142175614648,0.02016621589953233,0.0,0.0,0.0,0.0,0.8019775639102511,0.03560135807514698,862.6064453125,https://github.com/DaveGamble/cJSON,git://github.com/DaveGamble/cJSON.git,git@github.com:DaveGamble/cJSON.git,https://github.com/DaveGamble/cJSON.git,https://github.com/DaveGamble/cJSON/archive/refs/heads/master.zip,
TensorRT,NVIDIA,NVIDIA/TensorRT,Organization,NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.,"deep-learning,gpu-acceleration,inference,nvidia,tensorrt",2019-05-02T22:02:08Z,125323,release/10.7,97ff24489d0ea979c418c7a0847dfc14c8483846,2146,10982,157,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.0001448811518672321,0.9591909189300314,6.234842161576592e-05,0.00046259712113288435,0.0,0.0,0.0,0.0,0.9593358000818987,0.0005249455427486502,146307.958984375,https://github.com/NVIDIA/TensorRT,git://github.com/NVIDIA/TensorRT.git,git@github.com:NVIDIA/TensorRT.git,https://github.com/NVIDIA/TensorRT.git,https://github.com/NVIDIA/TensorRT/archive/refs/heads/release/10.7.zip,https://developer.nvidia.com/tensorrt
minetest,minetest,minetest/minetest,Organization,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation,"c-plus-plus,cpp17,game-engine,hacktoberfest,lua,minetest,voxel,voxel-engine",2011-08-07T13:48:36Z,115399,master,412cc96bc95add2db52e59a55cdfd92087f5fa57,2047,10957,320,other,Other,NOASSERTION,,C++,0.05214146050653285,0.8151762048107656,0.0,0.008804460467656523,0.0,0.0,0.0,0.0,0.8673176653172985,0.008804460467656523,11404.353515625,https://github.com/minetest/minetest,git://github.com/minetest/minetest.git,git@github.com:minetest/minetest.git,https://github.com/minetest/minetest.git,https://github.com/minetest/minetest/archive/refs/heads/master.zip,https://www.minetest.net/
nebula,vesoft-inc,vesoft-inc/nebula,Organization,"  A distributed, fast open-source graph database featuring horizontal scalability and high availability","big-data,cpp,database,distributed,distributed-systems,graph,graph-database,graphdb,hacktoberfest,nebula,nebula-graph,nebulagraph,raft,scalability",2018-08-28T14:25:09Z,68622,master,1f3c6b2c2287cf5c4ba6b8d4c057a2a045326c4b,1208,10950,192,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.00022813524103721379,0.6586308725556388,0.00035999381362995027,0.01397032905939429,0.0,0.0,0.0,0.0,0.658859007796676,0.014330322873024241,15204.796875,https://github.com/vesoft-inc/nebula,git://github.com/vesoft-inc/nebula.git,git@github.com:vesoft-inc/nebula.git,https://github.com/vesoft-inc/nebula.git,https://github.com/vesoft-inc/nebula/archive/refs/heads/master.zip,https://nebula-graph.io
h2o,h2o,h2o/h2o,Organization,"H2O - the optimized HTTP/1, HTTP/2, HTTP/3 server",,2014-08-16T23:59:03Z,121548,master,ebcd7f47d89525fd93252a8ba99ca732abda0fdb,849,10949,392,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.7056043125252416,0.005362573250610923,0.002158848067556833,0.009632572350162214,0.0,0.0,0.0,0.0,0.7109668857758524,0.011791420417719047,4381.49609375,https://github.com/h2o/h2o,git://github.com/h2o/h2o.git,git@github.com:h2o/h2o.git,https://github.com/h2o/h2o.git,https://github.com/h2o/h2o/archive/refs/heads/master.zip,https://h2o.examp1e.net
sonic-pi,sonic-pi-net,sonic-pi-net/sonic-pi,Organization,Code. Music. Live.,"art,audio,education,instrument,live-coding,livecoding,music,schools,synthesis,synthesizer",2013-04-29T11:17:54Z,376204,dev,a3bdf9ba1e6f1bd7dcef0e92528d1555a24d4107,927,10907,296,other,Other,NOASSERTION,,C++,0.03455105639761522,0.6602530899313226,0.0,0.0036836481456260354,0.0,0.0,0.0,0.001701297778827137,0.6948041463289378,0.005384945924453172,10820.0947265625,https://github.com/sonic-pi-net/sonic-pi,git://github.com/sonic-pi-net/sonic-pi.git,git@github.com:sonic-pi-net/sonic-pi.git,https://github.com/sonic-pi-net/sonic-pi.git,https://github.com/sonic-pi-net/sonic-pi/archive/refs/heads/dev.zip,https://sonic-pi.net
wcdb,Tencent,Tencent/wcdb,Organization,WCDB is a cross-platform database framework developed by WeChat.,"android,database,ios,linux,macos,sqlcipher,sqlite,wechat,windows",2017-05-11T09:25:03Z,85692,master,d24b4dea63332e82681d5e29e21b412cf743e6e4,1416,10894,282,other,Other,NOASSERTION,,C,0.6387210461788636,0.16557777131871204,0.00024301130331676516,0.0008085563768681974,0.0,0.0,0.0,0.0,0.8042988174975757,0.0010515676801849626,29227.1962890625,https://github.com/Tencent/wcdb,git://github.com/Tencent/wcdb.git,git@github.com:Tencent/wcdb.git,https://github.com/Tencent/wcdb.git,https://github.com/Tencent/wcdb/archive/refs/heads/master.zip,
Cataclysm-DDA,CleverRaven,CleverRaven/Cataclysm-DDA,Organization,Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.,"c-plus-plus,cataclysm,game,hacktoberfest,zombies",2012-09-26T22:57:43Z,9745114,master,676f5e26e1c72db39eccb9101e6ddc0ba1ec0625,4218,10821,321,other,Other,NOASSERTION,,C++,0.0006487181269372144,0.9608945490179707,0.001874596906262208,0.0029097179340901937,0.0,0.0,0.0,0.0,0.9615432671449079,0.004784314840352402,26175.4189453125,https://github.com/CleverRaven/Cataclysm-DDA,git://github.com/CleverRaven/Cataclysm-DDA.git,git@github.com:CleverRaven/Cataclysm-DDA.git,https://github.com/CleverRaven/Cataclysm-DDA.git,https://github.com/CleverRaven/Cataclysm-DDA/archive/refs/heads/master.zip,http://cataclysmdda.org
QGIS,qgis,qgis/QGIS,Organization,"QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)",,2011-05-02T08:06:26Z,4347607,master,57ec4277f5e2ee1fa91365c409a7b788f96eec1c,3037,10791,360,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C++,0.004704502459213988,0.771126177899564,0.0,0.008014978334132603,0.0,0.0,0.0,0.0,0.7758306803587779,0.008014978334132603,91933.830078125,https://github.com/qgis/QGIS,git://github.com/qgis/QGIS.git,git@github.com:qgis/QGIS.git,https://github.com/qgis/QGIS.git,https://github.com/qgis/QGIS/archive/refs/heads/master.zip,https://qgis.org
citus,citusdata,citusdata/citus,Organization,Distributed PostgreSQL as an extension,"citus,citus-extension,database,database-cluster,distributed-database,multi-tenant,postgres,postgresql,relational-database,scale,sharding,sql",2016-02-01T21:58:39Z,65085,main,ab7c13beb5ec7415dc881c9b72ac0881b9daf4e5,681,10777,219,agpl-3.0,GNU Affero General Public License v3.0,AGPL-3.0,https://api.github.com/licenses/agpl-3.0,C,0.5758878212049902,0.0,0.0024719023948942586,0.0,0.0,0.0,0.0,0.0,0.5758878212049902,0.0024719023948942586,12625.4921875,https://github.com/citusdata/citus,git://github.com/citusdata/citus.git,git@github.com:citusdata/citus.git,https://github.com/citusdata/citus.git,https://github.com/citusdata/citus/archive/refs/heads/main.zip,https://www.citusdata.com
zfs,openzfs,openzfs/zfs,Organization,OpenZFS on Linux and FreeBSD,"file-system,openzfs,system-software",2009-12-14T20:20:34Z,134488,master,89f796dec688ab706bb9905b57f7725dc5c2f3ee,1767,10767,439,other,Other,NOASSERTION,,C,0.7224301986072956,0.0,0.008220812369637382,0.0,0.0,0.0,0.0,0.0,0.7224301986072956,0.008220812369637382,23433.6396484375,https://github.com/openzfs/zfs,git://github.com/openzfs/zfs.git,git@github.com:openzfs/zfs.git,https://github.com/openzfs/zfs.git,https://github.com/openzfs/zfs/archive/refs/heads/master.zip,https://openzfs.github.io/openzfs-docs
libui,andlabs,andlabs/libui,User,Simple and portable (but not inflexible) GUI library in C that uses the native GUI technologies of each platform it supports.,,2015-04-17T00:35:54Z,6375,master,fea45b2d5b75839be0af9acc842a147c5cba9295,616,10746,320,other,Other,NOASSERTION,,C,0.42410993856648227,0.3288886329877806,0.0,0.0,0.0,0.008286020381229395,0.0,0.0,0.7529985715542629,0.008286020381229395,1509.5078125,https://github.com/andlabs/libui,git://github.com/andlabs/libui.git,git@github.com:andlabs/libui.git,https://github.com/andlabs/libui.git,https://github.com/andlabs/libui/archive/refs/heads/master.zip,
mimalloc,microsoft,microsoft/mimalloc,Organization,mimalloc is a compact general purpose allocator with excellent performance.,,2019-06-19T21:14:44Z,6831,dev,095abc9e3d71ced049d7b6a400cb3866cc2d5999,886,10738,157,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.8161972346184798,0.1376545467846953,0.0,0.039350598678274444,0.0,0.0,0.0,0.0,0.9538517814031751,0.039350598678274444,800.91796875,https://github.com/microsoft/mimalloc,git://github.com/microsoft/mimalloc.git,git@github.com:microsoft/mimalloc.git,https://github.com/microsoft/mimalloc.git,https://github.com/microsoft/mimalloc/archive/refs/heads/dev.zip,
rt-thread,RT-Thread,RT-Thread/rt-thread,Organization,RT-Thread is an open source IoT Real-Time Operating System (RTOS).,"aiot,arm,cortex-a,cortex-m,embedded-systems,iot,kernel,microcontroller,microkernel,mips,real-time,risc-v,rtos",2013-01-02T14:49:21Z,889915,master,24cf724899b6f84c872060a3fcd934ab7127008a,5053,10698,528,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C,0.9739694587720433,0.0004770640169454998,0.00014829764200663487,0.00012133186596853098,0.0,0.0,0.0,0.0,0.9744465227889888,0.00026962950797516585,1278928.6923828125,https://github.com/RT-Thread/rt-thread,git://github.com/RT-Thread/rt-thread.git,git@github.com:RT-Thread/rt-thread.git,https://github.com/RT-Thread/rt-thread.git,https://github.com/RT-Thread/rt-thread/archive/refs/heads/master.zip,https://www.rt-thread.io
acwj,DoctorWkt,DoctorWkt/acwj,User,A Compiler Writing Journey,"c,compiler,lexical-analysis,parsing",2019-10-18T08:11:21Z,4485,master,64e6ccf54271ca4fc60ff069b33fee38839d2735,1029,10676,214,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.9722033773347555,4.052430640574547e-05,0.007795314169567857,0.0,0.0,0.0,0.0,0.0,0.9722439016411611,0.007795314169567857,8000.599609375,https://github.com/DoctorWkt/acwj,git://github.com/DoctorWkt/acwj.git,git@github.com:DoctorWkt/acwj.git,https://github.com/DoctorWkt/acwj.git,https://github.com/DoctorWkt/acwj/archive/refs/heads/master.zip,
qemu,qemu,qemu/qemu,Organization,Official QEMU mirror. Please see https://www.qemu.org/contribute/ for how to submit changes to QEMU. Pull Requests are ignored. Please only use release tarballs from the QEMU website.,"emulation,qemu,virtualization",2012-08-11T21:48:37Z,602760,master,38d0939b86e2eef6f6a622c6f1f7befda0146595,5668,10643,415,other,Other,NOASSERTION,,C,0.7993366604559772,0.11942308171766804,0.0011803945066683529,0.0,0.0,0.005327901849149148,0.0,0.0,0.9187597421736452,0.006508296355817501,88835.83203125,https://github.com/qemu/qemu,git://github.com/qemu/qemu.git,git@github.com:qemu/qemu.git,https://github.com/qemu/qemu.git,https://github.com/qemu/qemu/archive/refs/heads/master.zip,http://www.qemu.org
SDL,libsdl-org,libsdl-org/SDL,Organization,Simple Directmedia Layer,"sdl,sdl2,sdl3",2021-01-15T19:55:54Z,151724,main,f1232de3d2005b1f1a4ea289548d0e1b58c11038,1906,10615,124,zlib,zlib License,Zlib,https://api.github.com/licenses/zlib,C,0.899702140843053,0.04260120549513752,0.0002932707959025079,0.01149058556341659,0.0,2.3214458255431386e-05,0.0,0.0,0.9423033463381906,0.011807070817574528,37607.8935546875,https://github.com/libsdl-org/SDL,git://github.com/libsdl-org/SDL.git,git@github.com:libsdl-org/SDL.git,https://github.com/libsdl-org/SDL.git,https://github.com/libsdl-org/SDL/archive/refs/heads/main.zip,https://libsdl.org
john,openwall,openwall/john,Organization,"John the Ripper jumbo - advanced offline password cracker, which supports hundreds of hash and cipher types, and runs on many operating systems, CPUs, GPUs, and even some FPGAs","assembler,c,cracker,crypt,fpga,gpgpu,gpu,hash,john,jtr,mpi,opencl,openmp,password,ripper,simd",2011-12-16T19:43:47Z,133437,bleeding-jumbo,cadf88f3b7ae354fb18d20c8880e21448f980c94,2138,10529,271,other,Other,NOASSERTION,,C,0.806587287418086,0.0,0.002993823266747393,0.0,0.0,0.0,0.0,0.0,0.806587287418086,0.002993823266747393,19615.255859375,https://github.com/openwall/john,git://github.com/openwall/john.git,git@github.com:openwall/john.git,https://github.com/openwall/john.git,https://github.com/openwall/john/archive/refs/heads/bleeding-jumbo.zip,https://www.openwall.com/john/
